time,logistic_discrete,gompertz_discrete
3.5700000000000003,20.197103279026834,104.48064155287834
3.58,20.23668163962316,104.95263357682346
3.59,20.27633595633484,105.42581171494365
3.6,20.31606636864788,105.90017468664864
3.61,20.355873016279787,106.37572119529513
3.62,20.395756039179837,106.85244992822825
3.63,20.435715577529376,107.33035955682344
3.64,20.475751771742104,107.80944873652867
3.65,20.515864762464354,108.28971610690712
3.66,20.55605469057538,108.77116029168027
3.67,20.596321697187648,109.25377989877131
3.68,20.636665923647115,109.73757352034896
3.69,20.67708751153352,110.22253973287174
3.7,20.71758660266067,110.70867709713258
3.71,20.758163339076713,111.19598415830379
3.72,20.798817863064443,111.68445944598243
3.73,20.83955031714157,112.17410147423607
3.74,20.88036084406101,112.66490874164892
3.75,20.921249586811175,113.15687973136829
3.7600000000000002,20.96221668861625,113.65001291115148
3.77,21.003262292936483,114.14430673341295
3.7800000000000002,21.044386543468466,114.63975963527194
3.79,21.08558958414542,115.13637003860042
3.8000000000000003,21.126871559137488,115.63413635007132
3.81,21.16823261285201,116.13305696120722
3.8200000000000003,21.20967288993381,116.63313024842934
3.83,21.25119253526548,117.13435457310686
3.84,21.292791693967672,117.6367282816066
3.85,21.334470511399363,118.14024970534304
3.86,21.37622913315816,118.64491716082868
3.87,21.418067705080567,119.15072894972474
3.88,21.45998637324229,119.65768335889213
3.89,21.501985283958497,120.16577866044285
3.9,21.54406458378411,120.67501311179164
3.91,21.586224419514096,121.18538495570795
3.92,21.628464938183743,121.69689242036824
3.93,21.670786287068946,122.20953371940868
3.94,21.713188613686484,122.72330705197798
3.95,21.75567206579431,123.23821060279069
3.96,21.79823679139183,123.75424254218073
3.97,21.840882938720185,124.27140102615527
3.98,21.88361065626254,124.78968419644886
3.99,21.926420092744355,125.30909018057784
4.0,21.969311397133676,125.82961709189514
4.01,22.012284718641414,126.3512630296453
4.0200000000000005,22.055340206721628,126.87402607901971
4.03,22.0984780110718,127.39790431121234
4.04,22.141698281633133,127.92289578347551
4.05,22.18500116859081,128.4489985391761
4.0600000000000005,22.22838682237429,128.97621060785198
4.07,22.27185539365759,129.50453000526872
4.08,22.315407033359552,130.03395473347652
4.09,22.359041892644143,130.56448278086754
4.1,22.402760122920718,131.09611212223328
4.11,22.44656187584431,131.6288407188225
4.12,22.490447303315907,132.16266651839902
4.13,22.534416557482732,132.69758745530027
4.14,22.578469790738524,133.23360145049554
4.15,22.622607155723816,133.7707064116449
4.16,22.66682880532622,134.3089002331582
4.17,22.71113489268069,134.84818079625427
4.18,22.755525571169823,135.38854596902044
4.19,22.80000099442412,135.9299936064723
4.2,22.844561316322277,136.4725215506136
4.21,22.88920669099145,137.01612763049644
4.22,22.933937272807547,137.56080966228174
4.23,22.978753216395496,138.10656544929978
4.24,23.023654676629526,138.65339278211113
4.25,23.068641808633448,139.2012894385677
4.26,23.113714767780923,139.75025318387398
4.2700000000000005,23.15887370969575,140.3002817706486
4.28,23.20411879025214,140.851372938986
4.29,23.249450165574977,141.40352441651828
4.3,23.294867992040125,141.9567339184774
4.3100000000000005,23.340372426274673,142.5109991477574
4.32,23.385963625157228,143.06631779497692
4.33,23.431641745818187,143.62268753854198
4.34,23.477406945640013,144.1801060447087
4.3500000000000005,23.52325938225751,144.7385709676465
4.36,23.569199213558097,145.29807994950121
4.37,23.615226597682078,145.85863062045868
4.38,23.661341693022923,146.42022059880824
4.39,23.70754465822754,146.9828474910065
4.4,23.753835652196553,147.54650889174135
4.41,23.800214834084564,148.11120238399604
4.42,23.846682363300435,148.67692553911345
4.43,23.893238399507563,149.2436759168606
4.44,23.939883102624147,149.8114510654932
4.45,23.986616632823463,150.3802485218204
4.46,24.03343915053413,150.95006581126967
4.47,24.080350816440394,151.52090044795204
4.48,24.12735179148239,152.0927499347271
4.49,24.174442236856414,152.66561176326843
4.5,24.2216223140152,153.23948341412915
4.51,24.268892184668186,153.8143623568075
4.5200000000000005,24.31625201078178,154.3902460498126
4.53,24.363701954579643,154.96713194073038
4.54,24.41124217854294,155.54501746628966
4.55,24.458872845410625,156.12390005242818
4.5600000000000005,24.50659411817971,156.703777114359
4.57,24.554406160105522,157.2846460566369
4.58,24.602309134701983,157.86650427322476
4.59,24.650303205741867,158.44934914756044
4.6000000000000005,24.69838853725708,159.03317805262333
4.61,24.74656529353892,159.61798835100126
4.62,24.794833639138346,160.20377739495754
4.63,24.843193738866237,160.790542526498
4.64,24.891645757793675,161.37828107743806
4.65,24.9401898612522,161.96699036947018
4.66,24.988826214834074,162.55666771423108
4.67,25.03755498439255,163.14731041336927
4.68,25.086376336042143,163.7389157586126
4.69,25.13529043615888,164.33148103183586
4.7,25.184297451380576,164.9250035051286
4.71,25.233397548607098,165.51948044086274
4.72,25.28259089500062,166.1149090917607
4.73,25.331877657985892,166.71128670096317
4.74,25.381258005250505,167.30861050209725
4.75,25.430732104745147,167.9068777193445
4.76,25.480300124683872,168.5060855675091
4.7700000000000005,25.529962233544353,169.10623125208616
4.78,25.579718600068148,169.70731196933
4.79,25.629569393260965,170.30932490632242
